"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
1,"2019-04-17 18:06:48 GMT+0000","90137707928","DIGITEVEN","1951.54","1951.54",0.35,0.66,"0.31"
2,"2019-04-17 18:06:52 GMT+0000","90137715768","DIGITEVEN","1951.85","1951.85",0.35,"0.00","-0.35"
3,"2019-04-17 18:06:57 GMT+0000","90137725408","DIGITEVEN","1950.54","1950.54","0.70",1.36,"0.66"
4,"2019-04-17 18:07:01 GMT+0000","90137733988","DIGITEVEN","1949.96","1949.96",0.35,0.66,"0.31"
5,"2019-04-17 18:07:10 GMT+0000","90137750328","DIGITEVEN","1949.75","1949.75",0.35,"0.00","-0.35"
6,"2019-04-17 18:07:15 GMT+0000","90137761028","DIGITEVEN","1950.13","1950.13","0.70","0.00","-0.70"
7,"2019-04-17 18:07:18 GMT+0000","90137766948","DIGITEVEN","1949.50","1949.50","1.40",2.75,"1.35"
8,"2019-04-17 18:07:27 GMT+0000","90137782628","DIGITEVEN","1950.00","1950.00",0.35,0.66,"0.31"
9,"2019-04-17 18:07:37 GMT+0000","90137801048","DIGITEVEN","1949.72","1949.72",0.35,0.66,"0.31"
10,"2019-04-17 18:07:42 GMT+0000","90137809788","DIGITEVEN","1949.97","1949.97",0.35,"0.00","-0.35"
11,"2019-04-17 18:07:47 GMT+0000","90137818088","DIGITEVEN","1950.35","1950.35","0.70","0.00","-0.70"
12,"2019-04-17 18:07:54 GMT+0000","90137831168","DIGITEVEN","1948.48","1948.48","1.40",2.75,"1.35"
13,"2019-04-17 18:08:00 GMT+0000","90137841048","DIGITEVEN","1947.59","1947.59",0.35,"0.00","-0.35"
14,"2019-04-17 18:08:06 GMT+0000","90137853228","DIGITEVEN","1947.62","1947.62","0.70",1.36,"0.66"
15,"2019-04-17 18:08:11 GMT+0000","90137862388","DIGITEVEN","1947.88","1947.88",0.35,0.66,"0.31"
16,"2019-04-17 18:08:14 GMT+0000","90137868528","DIGITEVEN","1948.39","1948.39",0.35,"0.00","-0.35"
17,"2019-04-17 18:08:18 GMT+0000","90137876688","DIGITEVEN","1949.31","1949.31","0.70","0.00","-0.70"
18,"2019-04-17 18:08:22 GMT+0000","90137884648","DIGITEVEN","1949.81","1949.81","1.40","0.00","-1.40"
19,"2019-04-17 18:08:27 GMT+0000","90137893128","DIGITEVEN","1949.54","1949.54","2.80",5.49,"2.69"
20,"2019-04-17 18:08:32 GMT+0000","90137901788","DIGITEVEN","1948.91","1948.91",0.35,"0.00","-0.35"
21,"2019-04-17 18:08:37 GMT+0000","90137911728","DIGITEVEN","1948.74","1948.74","0.70",1.36,"0.66"
22,"2019-04-17 18:08:41 GMT+0000","90137918888","DIGITEVEN","1949.42","1949.42",0.35,0.66,"0.31"
23,"2019-04-17 18:08:44 GMT+0000","90137925148","DIGITEVEN","1948.30","1948.30",0.35,0.66,"0.31"
24,"2019-04-17 18:08:49 GMT+0000","90137933388","DIGITEVEN","1948.41","1948.41",0.35,"0.00","-0.35"
25,"2019-04-17 18:08:58 GMT+0000","90137948728","DIGITEVEN","1949.58","1949.58","0.70",1.36,"0.66"
26,"2019-04-17 18:09:03 GMT+0000","90137959628","DIGITEVEN","1950.12","1950.12",0.35,0.66,"0.31"
27,"2019-04-17 18:09:06 GMT+0000","90137965988","DIGITEVEN","1949.85","1949.85",0.35,"0.00","-0.35"
28,"2019-04-17 18:09:10 GMT+0000","90137974108","DIGITEVEN","1949.14","1949.14","0.70",1.36,"0.66"
29,"2019-04-17 18:09:15 GMT+0000","90137983348","DIGITEVEN","1950.05","1950.05",0.35,"0.00","-0.35"
30,"2019-04-17 18:09:24 GMT+0000","90137998328","DIGITEVEN","1949.47","1949.47","0.70","0.00","-0.70"
31,"2019-04-17 18:09:28 GMT+0000","90138007088","DIGITEVEN","1948.59","1948.59","1.40","0.00","-1.40"
32,"2019-04-17 18:09:32 GMT+0000","90138014528","DIGITEVEN","1949.50","1949.50","2.80",5.49,"2.69"
33,"2019-04-17 18:09:36 GMT+0000","90138022268","DIGITEVEN","1949.62","1949.62",0.35,0.66,"0.31"
34,"2019-04-17 18:09:40 GMT+0000","90138028908","DIGITEVEN","1948.09","1948.09",0.35,"0.00","-0.35"
35,"2019-04-17 18:09:44 GMT+0000","90138036368","DIGITEVEN","1947.81","1947.81","0.70","0.00","-0.70"
36,"2019-04-17 18:09:49 GMT+0000","90138044708","DIGITEVEN","1947.14","1947.14","1.40",2.75,"1.35"
37,"2019-04-17 18:09:53 GMT+0000","90138051628","DIGITEVEN","1946.37","1946.37",0.35,"0.00","-0.35"
38,"2019-04-17 18:09:57 GMT+0000","90138058908","DIGITEVEN","1945.47","1945.47","0.70","0.00","-0.70"
39,"2019-04-17 18:10:01 GMT+0000","90138066468","DIGITEVEN","1945.98","1945.98","1.40",2.75,"1.35"
40,"2019-04-17 18:10:04 GMT+0000","90138075468","DIGITEVEN","1945.63","1945.63",0.35,"0.00","-0.35"
41,"2019-04-17 18:10:09 GMT+0000","90138084708","DIGITEVEN","1946.79","1946.79","0.70","0.00","-0.70"
42,"2019-04-17 18:10:12 GMT+0000","90138091708","DIGITEVEN","1947.25","1947.25","1.40","0.00","-1.40"
43,"2019-04-17 18:10:16 GMT+0000","90138099548","DIGITEVEN","1947.49","1947.49","2.80","0.00","-2.80"
44,"2019-04-17 18:10:20 GMT+0000","90138106608","DIGITEVEN","1947.50","1947.50","5.60",10.98,"5.38"
45,"2019-04-17 18:10:25 GMT+0000","90138113788","DIGITEVEN","1948.01","1948.01",0.35,"0.00","-0.35"
46,"2019-04-17 18:10:29 GMT+0000","90138121808","DIGITEVEN","1948.03","1948.03","0.70","0.00","-0.70"
47,"2019-04-17 18:10:32 GMT+0000","90138127488","DIGITEVEN","1947.37","1947.37","1.40","0.00","-1.40"
48,"2019-04-17 18:10:36 GMT+0000","90138134448","DIGITEVEN","1946.31","1946.31","2.80","0.00","-2.80"
49,"2019-04-17 18:10:41 GMT+0000","90138143708","DIGITEVEN","1946.69","1946.69","5.60","0.00","-5.60"
50,"2019-04-17 18:10:50 GMT+0000","90138159748","DIGITEVEN","1948.06","1948.06","11.20",21.96,"10.76"
51,"2019-04-17 18:10:55 GMT+0000","90138168908","DIGITEVEN","1947.44","1947.44",0.35,0.66,"0.31"
52,"2019-04-17 18:10:58 GMT+0000","90138173928","DIGITEVEN","1947.78","1947.78",0.35,0.66,"0.31"
53,"2019-04-17 18:11:02 GMT+0000","90138182068","DIGITEVEN","1948.55","1948.55",0.35,"0.00","-0.35"
54,"2019-04-17 18:11:07 GMT+0000","90138191028","DIGITEVEN","1948.27","1948.27","0.70","0.00","-0.70"
55,"2019-04-17 18:11:11 GMT+0000","90138198128","DIGITEVEN","1947.90","1947.90","1.40",2.75,"1.35"
56,"2019-04-17 18:11:14 GMT+0000","90138204248","DIGITEVEN","1948.27","1948.27",0.35,"0.00","-0.35"
57,"2019-04-17 18:11:19 GMT+0000","90138211828","DIGITEVEN","1948.75","1948.75","0.70","0.00","-0.70"
58,"2019-04-17 18:11:22 GMT+0000","90138218148","DIGITEVEN","1950.02","1950.02","1.40",2.75,"1.35"
59,"2019-04-17 18:11:26 GMT+0000","90138225428","DIGITEVEN","1949.51","1949.51",0.35,"0.00","-0.35"
60,"2019-04-17 18:11:31 GMT+0000","90138234568","DIGITEVEN","1950.00","1950.00","0.70",1.36,"0.66"
61,"2019-04-17 18:11:40 GMT+0000","90138251028","DIGITEVEN","1950.81","1950.81",0.35,"0.00","-0.35"
62,"2019-04-17 18:11:44 GMT+0000","90138258128","DIGITEVEN","1951.03","1951.03","0.70","0.00","-0.70"
63,"2019-04-17 18:11:48 GMT+0000","90138265388","DIGITEVEN","1951.13","1951.13","1.40","0.00","-1.40"
64,"2019-04-17 18:11:53 GMT+0000","90138274208","DIGITEVEN","1950.36","1950.36","2.80",5.49,"2.69"
65,"2019-04-17 18:11:56 GMT+0000","90138280388","DIGITEVEN","1949.85","1949.85",0.35,"0.00","-0.35"
66,"2019-04-17 18:12:01 GMT+0000","90138289748","DIGITEVEN","1949.01","1949.01","0.70","0.00","-0.70"
67,"2019-04-17 18:12:04 GMT+0000","90138295728","DIGITEVEN","1948.81","1948.81","1.40","0.00","-1.40"
68,"2019-04-17 18:12:10 GMT+0000","90138305768","DIGITEVEN","1946.33","1946.33","2.80","0.00","-2.80"
69,"2019-04-17 18:12:14 GMT+0000","90138314708","DIGITEVEN","1946.55","1946.55","5.60","0.00","-5.60"
70,"2019-04-17 18:12:18 GMT+0000","90138322928","DIGITEVEN","1946.59","1946.59","11.20","0.00","-11.20"
71,"2019-04-17 18:12:23 GMT+0000","90138331388","DIGITEVEN","1945.36","1945.36","22.40",43.92,"21.52"
72,"2019-04-17 18:12:27 GMT+0000","90138338988","DIGITEVEN","1944.78","1944.78",0.35,0.66,"0.31"
73,"2019-04-17 18:12:31 GMT+0000","90138346208","DIGITEVEN","1944.59","1944.59",0.35,"0.00","-0.35"
74,"2019-04-17 18:12:35 GMT+0000","90138353368","DIGITEVEN","1943.84","1943.84","0.70",1.36,"0.66"
75,"2019-04-17 18:12:39 GMT+0000","90138361588","DIGITEVEN","1943.73","1943.73",0.35,"0.00","-0.35"
76,"2019-04-17 18:12:46 GMT+0000","90138374068","DIGITEVEN","1943.03","1943.03","0.70","0.00","-0.70"
77,"2019-04-17 18:12:50 GMT+0000","90138381688","DIGITEVEN","1943.55","1943.55","1.40","0.00","-1.40"
78,"2019-04-17 18:12:55 GMT+0000","90138390408","DIGITEVEN","1943.66","1943.66","2.80",5.49,"2.69"
79,"2019-04-17 18:12:58 GMT+0000","90138396148","DIGITEVEN","1943.04","1943.04",0.35,0.66,"0.31"
80,"2019-04-17 18:13:02 GMT+0000","90138403528","DIGITEVEN","1944.28","1944.28",0.35,0.66,"0.31"
81,"2019-04-17 18:13:06 GMT+0000","90138410528","DIGITEVEN","1944.86","1944.86",0.35,0.66,"0.31"
82,"2019-04-17 18:13:10 GMT+0000","90138419528","DIGITEVEN","1945.77","1945.77",0.35,"0.00","-0.35"
83,"2019-04-17 18:13:14 GMT+0000","90138427288","DIGITEVEN","1945.87","1945.87","0.70","0.00","-0.70"
84,"2019-04-17 18:13:19 GMT+0000","90138436348","DIGITEVEN","1946.43","1946.43","1.40","0.00","-1.40"
85,"2019-04-17 18:13:24 GMT+0000","90138446928","DIGITEVEN","1946.04","1946.04","2.80",5.49,"2.69"
86,"2019-04-17 18:13:28 GMT+0000","90138454048","DIGITEVEN","1946.49","1946.49",0.35,"0.00","-0.35"
87,"2019-04-17 18:13:32 GMT+0000","90138462608","DIGITEVEN","1947.26","1947.26","0.70",1.36,"0.66"
88,"2019-04-17 18:13:37 GMT+0000","90138471988","DIGITEVEN","1946.56","1946.56",0.35,0.66,"0.31"
89,"2019-04-17 18:13:40 GMT+0000","90138477028","DIGITEVEN","1946.32","1946.32",0.35,0.66,"0.31"
90,"2019-04-17 18:13:44 GMT+0000","90138485648","DIGITEVEN","1947.89","1947.89",0.35,"0.00","-0.35"
91,"2019-04-17 18:13:48 GMT+0000","90138492808","DIGITEVEN","1949.82","1949.82","0.70",1.36,"0.66"
92,"2019-04-17 18:13:52 GMT+0000","90138501028","DIGITEVEN","1949.53","1949.53",0.35,"0.00","-0.35"
93,"2019-04-17 18:13:56 GMT+0000","90138508428","DIGITEVEN","1949.14","1949.14","0.70",1.36,"0.66"
94,"2019-04-17 18:14:01 GMT+0000","90138518088","DIGITEVEN","1948.16","1948.16",0.35,0.66,"0.31"
95,"2019-04-17 18:14:04 GMT+0000","90138523648","DIGITEVEN","1950.39","1950.39",0.35,"0.00","-0.35"
96,"2019-04-17 18:14:10 GMT+0000","90138535248","DIGITEVEN","1950.12","1950.12","0.70",1.36,"0.66"
97,"2019-04-17 18:14:15 GMT+0000","90138544768","DIGITEVEN","1949.64","1949.64",0.35,0.66,"0.31"
98,"2019-04-17 18:14:18 GMT+0000","90138550908","DIGITEVEN","1949.37","1949.37",0.35,"0.00","-0.35"
99,"2019-04-17 18:14:22 GMT+0000","90138559808","DIGITEVEN","1949.55","1949.55","0.70","0.00","-0.70"
100,"2019-04-17 18:14:27 GMT+0000","90138567468","DIGITEVEN","1949.86","1949.86","1.40",2.75,"1.35"
101,"2019-04-17 18:14:30 GMT+0000","90138573188","DIGITEVEN","1949.55","1949.55",0.35,"0.00","-0.35"
102,"2019-04-17 18:14:34 GMT+0000","90138580148","DIGITEVEN","1950.02","1950.02","0.70",1.36,"0.66"
103,"2019-04-17 18:14:38 GMT+0000","90138588068","DIGITEVEN","1949.72","1949.72",0.35,0.66,"0.31"
104,"2019-04-17 18:14:43 GMT+0000","90138596208","DIGITEVEN","1949.71","1949.71",0.35,"0.00","-0.35"
105,"2019-04-17 18:14:47 GMT+0000","90138603268","DIGITEVEN","1949.25","1949.25","0.70","0.00","-0.70"
106,"2019-04-17 18:14:50 GMT+0000","90138609668","DIGITEVEN","1949.89","1949.89","1.40","0.00","-1.40"
107,"2019-04-17 18:14:54 GMT+0000","90138616848","DIGITEVEN","1950.52","1950.52","2.80",5.49,"2.69"
108,"2019-04-17 18:15:00 GMT+0000","90138626748","DIGITEVEN","1949.31","1949.31",0.35,"0.00","-0.35"
109,"2019-04-17 18:15:04 GMT+0000","90138640108","DIGITEVEN","1949.37","1949.37","0.70","0.00","-0.70"
110,"2019-04-17 18:15:09 GMT+0000","90138650008","DIGITEVEN","1950.35","1950.35","1.40","0.00","-1.40"
111,"2019-04-17 18:15:12 GMT+0000","90138656448","DIGITEVEN","1951.00","1951.00","2.80",5.49,"2.69"
112,"2019-04-17 18:15:17 GMT+0000","90138665868","DIGITEVEN","1951.61","1951.61",0.35,"0.00","-0.35"
113,"2019-04-17 18:15:26 GMT+0000","90138682708","DIGITEVEN","1950.79","1950.79","0.70","0.00","-0.70"
114,"2019-04-17 18:15:30 GMT+0000","90138691008","DIGITEVEN","1950.41","1950.41","1.40","0.00","-1.40"
115,"2019-04-17 18:15:35 GMT+0000","90138699288","DIGITEVEN","1950.44","1950.44","2.80",5.49,"2.69"
116,"2019-04-17 18:15:41 GMT+0000","90138709548","DIGITEVEN","1950.75","1950.75",0.35,"0.00","-0.35"
117,"2019-04-17 18:15:45 GMT+0000","90138716928","DIGITEVEN","1950.62","1950.62","0.70",1.36,"0.66"
118,"2019-04-17 18:15:52 GMT+0000","90138728068","DIGITEVEN","1949.60","1949.60",0.35,0.66,"0.31"
119,"2019-04-17 18:15:56 GMT+0000","90138736048","DIGITEVEN","1950.56","1950.56",0.35,0.66,"0.31"
120,"2019-04-17 18:16:00 GMT+0000","90138743268","DIGITEVEN","1950.38","1950.38",0.35,0.66,"0.31"
121,"2019-04-17 18:16:04 GMT+0000","90138751168","DIGITEVEN","1951.22","1951.22",0.35,0.66,"0.31"
122,"2019-04-17 18:16:08 GMT+0000","90138759468","DIGITEVEN","1951.72","1951.72",0.35,0.66,"0.31"
123,"2019-04-17 18:16:12 GMT+0000","90138765788","DIGITEVEN","1949.95","1949.95",0.35,"0.00","-0.35"
124,"2019-04-17 18:16:17 GMT+0000","90138774948","DIGITEVEN","1950.49","1950.49","0.70","0.00","-0.70"
125,"2019-04-17 18:16:20 GMT+0000","90138780488","DIGITEVEN","1950.06","1950.06","1.40",2.75,"1.35"
126,"2019-04-17 18:16:25 GMT+0000","90138790348","DIGITEVEN","1950.17","1950.17",0.35,"0.00","-0.35"
127,"2019-04-17 18:16:34 GMT+0000","90138805748","DIGITEVEN","1950.46","1950.46","0.70",1.36,"0.66"
128,"2019-04-17 18:16:39 GMT+0000","90138814508","DIGITEVEN","1950.43","1950.43",0.35,"0.00","-0.35"
129,"2019-04-17 18:16:43 GMT+0000","90138821028","DIGITEVEN","1951.19","1951.19","0.70","0.00","-0.70"
130,"2019-04-17 18:16:47 GMT+0000","90138828468","DIGITEVEN","1951.88","1951.88","1.40",2.75,"1.35"
131,"2019-04-17 18:16:51 GMT+0000","90138835648","DIGITEVEN","1952.55","1952.55",0.35,"0.00","-0.35"
132,"2019-04-17 18:16:55 GMT+0000","90138842808","DIGITEVEN","1953.59","1953.59","0.70","0.00","-0.70"
133,"2019-04-17 18:17:04 GMT+0000","90138861228","DIGITEVEN","1954.34","1954.34","1.40",2.75,"1.35"
134,"2019-04-17 18:17:08 GMT+0000","90138868508","DIGITEVEN","1953.95","1953.95",0.35,"0.00","-0.35"
135,"2019-04-17 18:17:12 GMT+0000","90138876848","DIGITEVEN","1951.94","1951.94","0.70",1.36,"0.66"
136,"2019-04-17 18:17:17 GMT+0000","90138884648","DIGITEVEN","1951.74","1951.74",0.35,0.66,"0.31"
137,"2019-04-17 18:17:20 GMT+0000","90138890488","DIGITEVEN","1951.72","1951.72",0.35,0.66,"0.31"
138,"2019-04-17 18:17:24 GMT+0000","90138898948","DIGITEVEN","1951.66","1951.66",0.35,0.66,"0.31"
139,"2019-04-17 18:17:28 GMT+0000","90138905208","DIGITEVEN","1950.54","1950.54",0.35,0.66,"0.31"
140,"2019-04-17 18:17:32 GMT+0000","90138913208","DIGITEVEN","1950.55","1950.55",0.35,"0.00","-0.35"
141,"2019-04-17 18:17:36 GMT+0000","90138922468","DIGITEVEN","1950.85","1950.85","0.70","0.00","-0.70"
142,"2019-04-17 18:17:40 GMT+0000","90138928168","DIGITEVEN","1950.71","1950.71","1.40","0.00","-1.40"
143,"2019-04-17 18:17:44 GMT+0000","90138936568","DIGITEVEN","1951.02","1951.02","2.80",5.49,"2.69"
144,"2019-04-17 18:17:49 GMT+0000","90138944488","DIGITEVEN","1951.55","1951.55",0.35,"0.00","-0.35"
145,"2019-04-17 18:17:52 GMT+0000","90138950608","DIGITEVEN","1950.07","1950.07","0.70","0.00","-0.70"
146,"2019-04-17 18:17:57 GMT+0000","90138959348","DIGITEVEN","1950.12","1950.12","1.40",2.75,"1.35"
147,"2019-04-17 18:18:00 GMT+0000","90138967508","DIGITEVEN","1950.07","1950.07",0.35,"0.00","-0.35"
148,"2019-04-17 18:18:05 GMT+0000","90138975508","DIGITEVEN","1949.34","1949.34","0.70",1.36,"0.66"
149,"2019-04-17 18:18:16 GMT+0000","90138995408","DIGITEVEN","1950.39","1950.39",0.35,"0.00","-0.35"
150,"2019-04-17 18:18:21 GMT+0000","90139005668","DIGITEVEN","1950.98","1950.98","0.70",1.36,"0.66"
151,"2019-04-17 18:18:24 GMT+0000","90139012508","DIGITEVEN","1951.88","1951.88",0.35,0.66,"0.31"
152,"2019-04-17 18:18:28 GMT+0000","90139018548","DIGITEVEN","1951.79","1951.79",0.35,"0.00","-0.35"
153,"2019-04-17 18:18:33 GMT+0000","90139027468","DIGITEVEN","1951.25","1951.25","0.70","0.00","-0.70"
154,"2019-04-17 18:18:42 GMT+0000","90139044128","DIGITEVEN","1952.46","1952.46","1.40",2.75,"1.35"
155,"2019-04-17 18:18:47 GMT+0000","90139052428","DIGITEVEN","1951.08","1951.08",0.35,0.66,"0.31"
156,"2019-04-17 18:18:54 GMT+0000","90139064268","DIGITEVEN","1951.38","1951.38",0.35,0.66,"0.31"
157,"2019-04-17 18:18:58 GMT+0000","90139070528","DIGITEVEN","1952.50","1952.50",0.35,0.66,"0.31"
158,"2019-04-17 18:19:02 GMT+0000","90139080068","DIGITEVEN","1951.52","1951.52",0.35,0.66,"0.31"
159,"2019-04-17 18:19:06 GMT+0000","90139087848","DIGITEVEN","1952.27","1952.27",0.35,"0.00","-0.35"
160,"2019-04-17 18:19:11 GMT+0000","90139096648","DIGITEVEN","1950.60","1950.60","0.70",1.36,"0.66"
161,"2019-04-17 18:19:14 GMT+0000","90139102868","DIGITEVEN","1950.01","1950.01",0.35,"0.00","-0.35"
162,"2019-04-17 18:19:18 GMT+0000","90139110868","DIGITEVEN","1950.46","1950.46","0.70",1.36,"0.66"
163,"2019-04-17 18:19:22 GMT+0000","90139118648","DIGITEVEN","1950.41","1950.41",0.35,"0.00","-0.35"
164,"2019-04-17 18:19:26 GMT+0000","90139125228","DIGITEVEN","1950.40","1950.40","0.70",1.36,"0.66"
165,"2019-04-17 18:19:30 GMT+0000","90139133908","DIGITEVEN","1950.79","1950.79",0.35,"0.00","-0.35"
166,"2019-04-17 18:19:35 GMT+0000","90139141948","DIGITEVEN","1951.51","1951.51","0.70","0.00","-0.70"
167,"2019-04-17 18:19:39 GMT+0000","90139149328","DIGITEVEN","1951.17","1951.17","1.40","0.00","-1.40"
168,"2019-04-17 18:19:42 GMT+0000","90139155348","DIGITEVEN","1951.34","1951.34","2.80",5.49,"2.69"
169,"2019-04-17 18:19:46 GMT+0000","90139162588","DIGITEVEN","1950.71","1950.71",0.35,"0.00","-0.35"
170,"2019-04-17 18:19:50 GMT+0000","90139169088","DIGITEVEN","1951.28","1951.28","0.70",1.36,"0.66"
171,"2019-04-17 18:19:55 GMT+0000","90139178568","DIGITEVEN","1950.47","1950.47",0.35,"0.00","-0.35"
172,"2019-04-17 18:19:58 GMT+0000","90139184988","DIGITEVEN","1951.17","1951.17","0.70","0.00","-0.70"
173,"2019-04-17 18:20:03 GMT+0000","90139195808","DIGITEVEN","1951.02","1951.02","1.40",2.75,"1.35"
174,"2019-04-17 18:20:08 GMT+0000","90139204928","DIGITEVEN","1949.90","1949.90",0.35,0.66,"0.31"
175,"2019-04-17 18:20:12 GMT+0000","90139213708","DIGITEVEN","1952.16","1952.16",0.35,0.66,"0.31"
176,"2019-04-17 18:20:16 GMT+0000","90139223568","DIGITEVEN","1953.33","1953.33",0.35,"0.00","-0.35"
177,"2019-04-17 18:20:20 GMT+0000","90139230128","DIGITEVEN","1954.47","1954.47","0.70","0.00","-0.70"
178,"2019-04-17 18:20:24 GMT+0000","90139238048","DIGITEVEN","1954.15","1954.15","1.40","0.00","-1.40"
179,"2019-04-17 18:20:28 GMT+0000","90139245468","DIGITEVEN","1954.30","1954.30","2.80",5.49,"2.69"
180,"2019-04-17 18:20:33 GMT+0000","90139254528","DIGITEVEN","1953.11","1953.11",0.35,"0.00","-0.35"
181,"2019-04-17 18:20:37 GMT+0000","90139263008","DIGITEVEN","1954.59","1954.59","0.70","0.00","-0.70"
182,"2019-04-17 18:20:44 GMT+0000","90139275788","DIGITEVEN","1955.11","1955.11","1.40","0.00","-1.40"
183,"2019-04-17 18:20:49 GMT+0000","90139285188","DIGITEVEN","1955.70","1955.70","2.80",5.49,"2.69"
184,"2019-04-17 18:20:52 GMT+0000","90139291848","DIGITEVEN","1955.56","1955.56",0.35,0.66,"0.31"
185,"2019-04-17 18:20:56 GMT+0000","90139299428","DIGITEVEN","1954.98","1954.98",0.35,0.66,"0.31"
186,"2019-04-17 18:21:00 GMT+0000","90139306268","DIGITEVEN","1955.96","1955.96",0.35,0.66,"0.31"
187,"2019-04-17 18:21:04 GMT+0000","90139315248","DIGITEVEN","1955.44","1955.44",0.35,0.66,"0.31"
188,"2019-04-17 18:21:08 GMT+0000","90139323008","DIGITEVEN","1954.83","1954.83",0.35,"0.00","-0.35"
189,"2019-04-17 18:21:12 GMT+0000","90139331628","DIGITEVEN","1954.69","1954.69","0.70","0.00","-0.70"
190,"2019-04-17 18:21:17 GMT+0000","90139340408","DIGITEVEN","1954.80","1954.80","1.40",2.75,"1.35"
191,"2019-04-17 18:21:21 GMT+0000","90139348428","DIGITEVEN","1954.66","1954.66",0.35,0.66,"0.31"
192,"2019-04-17 18:21:24 GMT+0000","90139354068","DIGITEVEN","1955.33","1955.33",0.35,"0.00","-0.35"
193,"2019-04-17 18:21:28 GMT+0000","90139363008","DIGITEVEN","1955.76","1955.76","0.70",1.36,"0.66"
194,"2019-04-17 18:21:33 GMT+0000","90139372188","DIGITEVEN","1956.35","1956.35",0.35,"0.00","-0.35"
195,"2019-04-17 18:21:42 GMT+0000","90139389768","DIGITEVEN","1956.12","1956.12","0.70",1.36,"0.66"
196,"2019-04-17 18:21:47 GMT+0000","90139399448","DIGITEVEN","1955.06","1955.06",0.35,0.66,"0.31"
197,"2019-04-17 18:21:50 GMT+0000","90139405508","DIGITEVEN","1954.83","1954.83",0.35,"0.00","-0.35"
198,"2019-04-17 18:21:54 GMT+0000","90139413128","DIGITEVEN","1954.89","1954.89","0.70","0.00","-0.70"
199,"2019-04-17 18:21:59 GMT+0000","90139422368","DIGITEVEN","1955.57","1955.57","1.40","0.00","-1.40"
200,"2019-04-17 18:22:03 GMT+0000","90139431928","DIGITEVEN","1954.08","1954.08","2.80",5.49,"2.69"
201,"2019-04-17 18:22:07 GMT+0000","90139438908","DIGITEVEN","1955.41","1955.41",0.35,"0.00","-0.35"
202,"2019-04-17 18:22:16 GMT+0000","90139456028","DIGITEVEN","1955.55","1955.55","0.70","0.00","-0.70"
203,"2019-04-17 18:22:20 GMT+0000","90139463788","DIGITEVEN","1955.75","1955.75","1.40","0.00","-1.40"
204,"2019-04-17 18:22:24 GMT+0000","90139470908","DIGITEVEN","1954.31","1954.31","2.80","0.00","-2.80"
205,"2019-04-17 18:22:29 GMT+0000","90139480428","DIGITEVEN","1955.66","1955.66","5.60",10.98,"5.38"
206,"2019-04-17 18:22:33 GMT+0000","90139488208","DIGITEVEN","1955.59","1955.59",0.35,"0.00","-0.35"
207,"2019-04-17 18:22:43 GMT+0000","90139506768","DIGITEVEN","1957.19","1957.19","0.70","0.00","-0.70"
208,"2019-04-17 18:22:52 GMT+0000","90139523328","DIGITEVEN","1954.88","1954.88","1.40",2.75,"1.35"
209,"2019-04-17 18:22:57 GMT+0000","90139531968","DIGITEVEN","1954.24","1954.24",0.35,0.66,"0.31"
210,"2019-04-17 18:23:00 GMT+0000","90139538968","DIGITEVEN","1953.57","1953.57",0.35,"0.00","-0.35"
211,"2019-04-17 18:23:05 GMT+0000","90139547728","DIGITEVEN","1954.03","1954.03","0.70","0.00","-0.70"
212,"2019-04-17 18:23:09 GMT+0000","90139555308","DIGITEVEN","1953.70","1953.70","1.40",2.75,"1.35"
213,"2019-04-17 18:23:13 GMT+0000","90139563528","DIGITEVEN","1953.01","1953.01",0.35,"0.00","-0.35"
214,"2019-04-17 18:23:16 GMT+0000","90139568868","DIGITEVEN","1952.66","1952.66","0.70",1.36,"0.66"
215,"2019-04-17 18:23:21 GMT+0000","90139577148","DIGITEVEN","1952.77","1952.77",0.35,"0.00","-0.35"
216,"2019-04-17 18:23:26 GMT+0000","90139588228","DIGITEVEN","1952.48","1952.48","0.70",1.36,"0.66"
217,"2019-04-17 18:23:31 GMT+0000","90139597308","DIGITEVEN","1952.93","1952.93",0.35,"0.00","-0.35"
218,"2019-04-17 18:23:40 GMT+0000","90139612968","DIGITEVEN","1953.14","1953.14","0.70",1.36,"0.66"
219,"2019-04-17 18:23:44 GMT+0000","90139621408","DIGITEVEN","1951.98","1951.98",0.35,0.66,"0.31"
220,"2019-04-17 18:23:48 GMT+0000","90139628148","DIGITEVEN","1952.91","1952.91",0.35,"0.00","-0.35"
221,"2019-04-17 18:23:53 GMT+0000","90139636388","DIGITEVEN","1954.30","1954.30","0.70",1.36,"0.66"
222,"2019-04-17 18:23:57 GMT+0000","90139644628","DIGITEVEN","1955.19","1955.19",0.35,"0.00","-0.35"
223,"2019-04-17 18:24:01 GMT+0000","90139652568","DIGITEVEN","1956.44","1956.44","0.70",1.36,"0.66"
224,"2019-04-17 18:24:04 GMT+0000","90139658448","DIGITEVEN","1956.25","1956.25",0.35,"0.00","-0.35"
225,"2019-04-17 18:24:08 GMT+0000","90139668728","DIGITEVEN","1956.32","1956.32","0.70",1.36,"0.66"
226,"2019-04-17 18:24:12 GMT+0000","90139674788","DIGITEVEN","1956.88","1956.88",0.35,0.66,"0.31"
227,"2019-04-17 18:24:16 GMT+0000","90139681008","DIGITEVEN","1957.63","1957.63",0.35,"0.00","-0.35"
